x_pixel,y_pixel,y_normalized
1060,891.00,0.151431
1061,890.04,0.152342
1062,889.85,0.152520
1063,889.85,0.152520
1064,889.85,0.152520
1065,889.85,0.152520
1066,890.41,0.151989
1067,891.10,0.151337
1068,891.39,0.151054
1069,891.40,0.151051
1070,891.53,0.150923
1071,891.54,0.150912
1072,891.87,0.150598
1073,891.87,0.150598
1074,891.87,0.150598
1075,891.87,0.150598
1076,891.27,0.151175
1077,890.35,0.152046
1078,890.32,0.152076
1079,890.32,0.152076
1080,890.32,0.152076
1081,890.32,0.152076
1082,890.44,0.151965
1083,890.69,0.151727
1084,890.89,0.151534
1085,890.89,0.151534
1086,890.89,0.151534
1087,890.89,0.151534
1088,890.64,0.151774
1089,890.64,0.151774
1090,890.64,0.151774
1091,890.64,0.151774
1092,891.83,0.150634
1093,891.92,0.150549
1094,892.32,0.150172
1095,892.32,0.150169
1096,892.32,0.150169
1097,892.32,0.150169
1098,892.32,0.150172
1099,892.32,0.150172
1100,892.32,0.150169
1101,890.82,0.151598
1102,890.21,0.152179
1103,889.73,0.152636
1107,890.21,0.152179
1108,892.32,0.150174
1109,892.31,0.150181
1110,892.29,0.150201
1111,892.29,0.150201
1112,892.29,0.150201
1113,892.29,0.150201
1114,892.17,0.150317
1115,892.13,0.150348
1116,891.10,0.151334
1117,890.59,0.151823
1118,890.59,0.151823
1119,890.59,0.151823
1120,890.52,0.151885
1121,890.52,0.151885
1122,890.52,0.151885
1123,890.59,0.151823
1124,890.65,0.151765
1125,890.65,0.151765
1126,890.65,0.151765
1127,891.06,0.151369
1128,891.21,0.151231
1129,892.39,0.150105
1130,892.83,0.149684
1131,892.83,0.149684
1132,893.00,0.149519
1133,893.00,0.149519
1134,893.00,0.149519
1135,892.34,0.150157
1136,892.33,0.150166
1137,891.91,0.150561
1138,891.81,0.150658
1139,891.72,0.150747
1140,891.62,0.150838
1141,891.62,0.150838
1142,891.62,0.150838
1143,891.62,0.150838
1144,891.67,0.150792
1145,891.68,0.150783
1146,891.70,0.150761
1147,891.71,0.150753
1148,891.71,0.150751
1149,891.71,0.150751
1150,891.85,0.150618
1151,891.85,0.150618
1152,891.85,0.150618
1153,891.85,0.150618
1154,891.85,0.150618
1155,891.85,0.150618
1156,891.62,0.150837
1157,891.59,0.150870
1158,891.58,0.150878
1159,890.94,0.151488
1160,890.75,0.151668
1161,890.54,0.151867
1162,890.50,0.151908
1163,890.33,0.152066
1164,890.50,0.151908
1165,890.05,0.152331
1166,889.96,0.152423
1167,889.96,0.152423
1169,889.96,0.152423
1170,891.18,0.151255
1171,891.22,0.151216
1172,891.18,0.151255
1173,891.18,0.151255
1174,891.18,0.151255
1175,891.05,0.151380
1178,890.65,0.151758
1179,890.12,0.152263
1180,889.46,0.152898
1181,888.79,0.153534
1182,888.79,0.153534
1183,888.79,0.153534
1184,888.79,0.153534
1185,888.83,0.153494
1186,888.84,0.153488
1187,888.84,0.153488
1188,888.84,0.153488
1189,888.83,0.153494
1190,888.31,0.153988
1191,888.21,0.154082
1192,888.19,0.154101
1193,888.17,0.154124
1194,888.11,0.154183
1195,888.00,0.154288
1196,887.86,0.154417
1204,886.28,0.155928
1205,886.10,0.156095
1208,886.10,0.156095
1209,886.10,0.156095
1210,886.11,0.156089
1211,886.28,0.155928
1212,886.28,0.155928
1213,886.11,0.156089
1214,886.11,0.156089
1216,302.98,0.711451
1217,299.70,0.714574
1218,291.20,0.722666
1219,287.58,0.726111
1220,287.58,0.726111
1221,287.58,0.726111
1222,287.58,0.726111
1223,287.58,0.726111
1227,287.58,0.726111
1230,627.97,0.401937
1231,627.97,0.401937
1232,627.97,0.401937
1233,627.97,0.401937
1234,611.12,0.417980
1235,601.41,0.427228
1236,588.61,0.439421
1237,577.04,0.450439
1238,565.08,0.461833
1239,555.84,0.470631
1240,546.91,0.479131
1241,536.18,0.489349
1242,536.18,0.489349
1243,536.18,0.489349
1244,536.18,0.489349
1249,876.93,0.164833
1250,876.93,0.164833
1251,876.93,0.164833
1252,876.93,0.164833
1253,876.89,0.164870
1254,876.57,0.165168
1255,876.32,0.165410
1256,876.18,0.165541
1257,876.00,0.165716
1258,875.81,0.165897
1259,875.61,0.166081
1260,875.29,0.166395
1261,873.39,0.168203
1262,872.78,0.168779
1263,872.27,0.169268
1264,872.18,0.169357
1265,872.18,0.169357
1266,872.18,0.169357
1268,872.18,0.169357
1269,872.18,0.169357
1270,871.90,0.169615
1271,871.90,0.169615
1272,870.79,0.170675
1273,870.39,0.171059
1274,870.39,0.171059
1275,870.14,0.171298
1276,870.14,0.171298
1279,870.14,0.171298
1280,870.39,0.171056
1281,870.39,0.171056
1282,870.39,0.171056
1283,870.14,0.171298
1284,870.10,0.171333
1285,869.42,0.171984
1286,869.01,0.172372
1287,868.43,0.172920
1288,868.04,0.173293
1289,868.02,0.173311
1290,867.99,0.173346
1291,867.99,0.173346
1292,866.91,0.174374
1293,866.15,0.175092
1294,864.72,0.176455
1295,864.72,0.176455
1296,864.72,0.176455
1297,235.91,0.775327
1298,230.55,0.780425
1299,226.16,0.784613
1300,223.66,0.786988
1305,223.66,0.786988
1306,223.66,0.786988
1307,205.31,0.804469
1311,202.48,0.807162
1312,202.48,0.807162
1314,859.18,0.181734
1315,859.18,0.181734
1317,858.66,0.182227
1318,858.17,0.182697
1319,858.17,0.182697
1320,858.17,0.182697
1321,858.17,0.182697
1322,858.17,0.182697
1323,858.17,0.182697
1324,858.38,0.182495
1325,858.38,0.182495
1326,858.38,0.182495
1327,858.38,0.182495
1328,856.74,0.184060
1329,856.26,0.184514
1330,855.06,0.185658
1331,854.77,0.185938
1332,853.84,0.186821
1333,853.84,0.186821
1334,853.84,0.186821
1335,853.84,0.186821
1336,853.88,0.186780
1337,854.08,0.186588
1338,854.24,0.186442
1339,855.47,0.185266
1340,855.47,0.185266
1341,855.47,0.185266
1342,856.43,0.184353
1343,856.47,0.184310
1344,856.43,0.184353
1345,852.58,0.188016
1346,851.82,0.188747
1347,849.74,0.190725
1348,849.27,0.191168
1349,847.70,0.192669
1350,846.88,0.193451
1351,845.45,0.194812
1352,845.45,0.194812
1353,845.45,0.194812
1354,845.30,0.194954
1355,845.30,0.194954
1356,847.36,0.192994
1357,852.73,0.187880
1358,852.73,0.187880
1359,850.64,0.189869
1360,847.63,0.192732
1361,847.63,0.192732
1362,847.63,0.192732
1363,846.88,0.193447
1364,846.83,0.193492
1365,846.80,0.193524
1366,846.59,0.193728
1367,846.07,0.194216
1368,845.95,0.194335
1369,845.92,0.194364
